Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
95,,Thu Oct 01 22:31:14 EDT 2020,SafeSocialization.txt,1601605874633,34217,0,(D)4(F)1(D)2(F)1(D)2,0.0,80.0,0.0,20.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,[]
96,,Thu Oct 01 22:31:52 EDT 2020,SafeSocialization.txt,1601605912664,153353,0,(F)2(D)1,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0196078431372549,0.0,0.006535947712418301,0.013071895424836602,0.0,0.0,0.0,0.0,[]
97,,Thu Oct 01 22:34:26 EDT 2020,SafeSocialization.txt,1601606066017,34014,0,(D)1(F)1(D)2(F)1(D)4,0.0,77.77777777777779,0.0,22.22222222222222,0.0,0.0,0.2647058823529412,0.0,0.20588235294117646,0.058823529411764705,0.0,0.0,0.0,0.0,[]
98,,Thu Oct 01 22:35:00 EDT 2020,AppMainBasic.java,1601606100336,69569,0,(F)1(I)4(R)2(I)3(R)2(I)3,0.6666666666666666,0.0,0.0,6.666666666666667,0.0,0.0,0.21739130434782608,0.0,0.0,0.014492753623188406,0.0,0.057971014492753624,0.14492753623188406,0.0,[]
99,,Thu Oct 01 22:36:10 EDT 2020,MVCApp.java,1601606170082,15262,0,(R)1(I)3(R)2(I)2(R)1(I)1(R)2(I)3,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,[]
100,,Thu Oct 01 22:36:25 EDT 2020,SDModel.java,1601606185361,93113,0,(I)2(F)1(D)2(F)1(I)1,0.42857142857142855,28.57142857142857,0.0,28.57142857142857,0.0,0.0,0.07526881720430108,0.0,0.021505376344086023,0.021505376344086023,0.0,0.0,0.03225806451612903,0.0,[]
101,,Thu Oct 01 22:37:58 EDT 2020,MVCApp.java,1601606278689,56762,0,(I)3(R)2(I)5(F)2(I)2(R)1,0.6666666666666666,0.0,0.0,13.333333333333334,0.0,0.0,0.26785714285714285,0.0,0.0,0.03571428571428571,0.0,0.05357142857142857,0.17857142857142858,0.0,[]
102,,Thu Oct 01 22:38:55 EDT 2020,MVCApp.java,1601606335455,149882,0,(R)2(I)6(F)3,0.5454545454545454,0.0,0.0,27.27272727272727,0.0,0.0,0.0738255033557047,0.0,0.0,0.020134228187919462,0.0,0.013422818791946308,0.040268456375838924,0.0,[]
103,,Thu Oct 01 22:41:39 EDT 2020,Controller.java,1601606499823,60564,0,(F)1(I)11(F)4,0.6875,0.0,0.0,31.25,0.0,0.0,0.26666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.18333333333333332,0.0,[]
104,,Thu Oct 01 22:42:40 EDT 2020,Controller.java,1601606560388,11254,0,(I)3(F)2(I)1(R)2(I)1(R)1(I)1(R)2(I)9,0.6818181818181818,0.0,0.0,9.090909090909092,0.0,0.0,2.0,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,1.3636363636363635,0.0,[]
105,,Thu Oct 01 22:42:52 EDT 2020,Controller.java,1601606572243,10660,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,[]
106,,Thu Oct 01 22:43:03 EDT 2020,SDView.java,1601606583079,4447,4447,(I)17(R)2(I)3,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.5,5.0,0.0,[]
107,,Thu Oct 01 22:43:07 EDT 2020,SDControllerFactory.java,1601606587527,10264,0,(I)6(R)2(I)11,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.2,1.7,0.0,[]
108,,Thu Oct 01 22:43:20 EDT 2020,SDController.java,1601606600601,6386,6386,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
109,,Thu Oct 01 22:43:27 EDT 2020,SDController.java,1601606607163,2748,2748,(I)12(R)1(I)11,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5,11.5,0.0,[]
110,,Thu Oct 01 22:43:27 EDT 2020,SDAppView.java,1601606607202,2765,2765,(I)7(R)1(I)13,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.5,10.0,0.0,[]
111,,Thu Oct 01 22:43:30 EDT 2020,SDView.java,1601606610807,39801,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,[]
112,,Thu Oct 01 22:44:10 EDT 2020,SDView.java,1601606650815,2903,2903,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
113,,Thu Oct 01 22:44:13 EDT 2020,SDAppView.java,1601606653720,19562,0,(I)14(F)2,0.875,0.0,0.0,12.5,0.0,0.0,0.8421052631578947,0.0,0.0,0.10526315789473684,0.0,0.0,0.7368421052631579,0.0,[]
114,,Thu Oct 01 22:44:39 EDT 2020,AppModelAbstract.java,1601606679634,9923,9923,(I)6(R)2(I)1(R)2(I)6,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.4444444444444444,1.4444444444444444,0.0,[]
115,,Thu Oct 01 22:44:50 EDT 2020,AppModelAbstract.java,1601606690062,26548,0,(I)2(R)8(I)1(R)1(I)2(R)4(I)1,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.0,[]
116,,Thu Oct 01 22:45:16 EDT 2020,SDModel.java,1601606716994,51415,0,(I)8,1.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,[]
117,,Thu Oct 01 22:46:08 EDT 2020,SDModel.java,1601606768411,9074,9074,(I)15(F)1(D)2(F)1,0.7894736842105263,10.526315789473683,0.0,10.526315789473683,0.0,0.0,2.111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.6666666666666667,0.0,[]
118,,Thu Oct 01 22:46:17 EDT 2020,SDModel.java,1601606777759,24724,0,(D)2(F)1(D)5,0.0,87.5,0.0,12.5,0.0,0.0,0.3333333333333333,0.0,0.2916666666666667,0.041666666666666664,0.0,0.0,0.0,0.0,[]
119,,Thu Oct 01 22:46:45 EDT 2020,SafeSocialization.txt,1601606805519,153786,0,(F)4,0.0,0.0,0.0,100.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,[]
120,,Thu Oct 01 22:49:26 EDT 2020,SafeSocialization.txt,1601606966858,165058,0,(F)2,0.0,0.0,0.0,100.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.0,[]
121,,Thu Oct 01 22:52:13 EDT 2020,SafeSocialization.txt,1601607133104,18426,0,(D)2(F)1(D)2(F)3(D)5,0.0,69.23076923076923,0.0,30.76923076923077,0.0,0.0,0.7222222222222222,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.0,[]
122,,Thu Oct 01 22:52:31 EDT 2020,SafeSocialization.txt,1601607151643,61201,0,(F)1(D)1(F)1(D)1,0.0,50.0,0.0,50.0,0.0,0.0,0.06557377049180328,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.0,[]
123,,Thu Oct 01 22:53:32 EDT 2020,SafeSocialization.txt,1601607212949,59407,0,(D)4,0.0,100.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,[]
124,,Thu Oct 01 22:54:44 EDT 2020,SafeSocialization.txt,1601607284751,175007,0,(F)1,0.0,0.0,0.0,100.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,[]
125,,Thu Oct 01 22:57:39 EDT 2020,SafeSocialization.txt,1601607459761,28643,0,(F)1(D)4(F)1(D)2(F)1(D)4,0.0,76.92307692307693,0.0,23.076923076923077,0.0,0.0,0.4642857142857143,0.0,0.35714285714285715,0.10714285714285714,0.0,0.0,0.0,0.0,[]
126,,Thu Oct 01 22:58:08 EDT 2020,AppModelBasic.java,1601607488418,66314,0,(D)1(F)3(I)1,0.2,20.0,0.0,60.0,0.0,0.0,0.07575757575757576,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,[]
127,,Thu Oct 01 22:59:14 EDT 2020,AppMainBasic.java,1601607554568,73522,0,(I)6(R)10(I)4,0.5,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.0,0.0,0.0,0.0,0.136986301369863,0.136986301369863,0.0,[]
128,,Thu Oct 01 23:00:28 EDT 2020,AppMainBasic.java,1601607628152,3640,3640,(I)20(R)4(I)1,0.84,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
129,,Thu Oct 01 23:00:31 EDT 2020,AppMainBasic.java,1601607631794,16733,0,(I)1(R)2(I)5(D)5(F)1(D)2,0.375,43.75,0.0,6.25,0.0,0.0,1.0,0.0,0.4375,0.0625,0.0,0.125,0.375,0.0,[]
130,,Thu Oct 01 23:00:50 EDT 2020,AppMainBasic.java,1601607650719,18004,0,(D)5,0.0,100.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,[]
131,,Thu Oct 01 23:01:08 EDT 2020,AppMainBasic.java,1601607668775,18753,0,(I)1(F)1(I)1(R)1(I)1(R)1(I)1(R)1(F)2,0.4,0.0,0.0,30.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.2222222222222222,0.0,[]
