Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
100,,Wed Sep 23 18:14:55 EDT 2020,SDUTILMain.java,1600899295631,22141,0,(I)16(F)2(I)2,0.9,0.0,0.0,10.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.8181818181818182,0.0,[]
101,,Wed Sep 23 18:15:17 EDT 2020,SDUTILMain.java,1600899317643,34498,0,(I)13(R)6(I)5,0.75,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.17647058823529413,0.5294117647058824,0.0,[]
102,,Wed Sep 23 18:15:52 EDT 2020,SDUTIL.java,1600899352147,57779,0,(I)10(R)5(I)1(R)1,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.0,0.0,0.0,0.0,0.10526315789473684,0.19298245614035087,0.0,[]
103,,Wed Sep 23 18:16:56 EDT 2020,SDUTIL.java,1600899416280,56047,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,[]
104,,Wed Sep 23 18:17:52 EDT 2020,SDUTIL.java,1600899472366,46783,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.5434782608695652,0.0,[]
105,,Wed Sep 23 18:18:39 EDT 2020,SDUTIL.java,1600899519191,2096,2096,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
106,,Wed Sep 23 18:18:41 EDT 2020,SDUTIL.java,1600899521422,2307,2307,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
107,,Wed Sep 23 18:18:43 EDT 2020,SDUTIL.java,1600899523770,14411,0,(I)20(R)5,0.8,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.35714285714285715,1.4285714285714286,0.0,[]
108,,Wed Sep 23 18:18:58 EDT 2020,SDUTIL.java,1600899538203,1870,1870,(R)1(I)12(R)10(I)2,0.56,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,[]
109,,Wed Sep 23 18:19:00 EDT 2020,SDUTIL.java,1600899540485,18178,0,(R)2(I)16,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,[]
110,,Wed Sep 23 18:19:18 EDT 2020,SDUTIL.java,1600899558707,7898,7898,(I)5(R)2(I)14,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.7142857142857144,0.0,[]
111,,Wed Sep 23 18:19:26 EDT 2020,SDUTIL.java,1600899566649,8364,8364,(I)1(R)2(I)17(R)3,0.782608695652174,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.625,2.25,0.0,[]
112,,Wed Sep 23 18:19:35 EDT 2020,SDUTIL.java,1600899575035,4322,4322,(R)9(I)5(R)4(I)5,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,3.25,2.5,0.0,[]
113,,Wed Sep 23 18:19:39 EDT 2020,SDUTIL.java,1600899579398,2444,2444,(I)9(R)6(I)5,0.7,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,[]
114,,Wed Sep 23 18:19:44 EDT 2020,SDUTIL.java,1600899584925,14272,0,(R)6(I)19,0.76,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,1.3571428571428572,0.0,[]
115,,Wed Sep 23 18:19:59 EDT 2020,SDUTIL.java,1600899599239,5764,5764,(I)11(R)1(I)3(R)1(I)4(R)1(I)2,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.6,4.0,0.0,[]
116,,Wed Sep 23 18:20:06 EDT 2020,SDUTIL.java,1600899606502,15963,0,(I)1(R)1(I)22,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.06666666666666667,1.5333333333333334,0.0,[]
117,,Wed Sep 23 18:20:22 EDT 2020,SDUTIL.java,1600899622785,6605,6605,(I)1(R)1(I)1(R)1(I)6(R)1(I)1(R)1(I)8(R)1(I)2,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8333333333333334,3.1666666666666665,0.0,[]
118,,Wed Sep 23 18:20:29 EDT 2020,SDUTIL.java,1600899629502,5351,5351,(I)10(R)1(I)6(R)2(I)2(R)3(I)1,0.76,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.2,3.8,0.0,[]
119,,Wed Sep 23 18:20:35 EDT 2020,SDUTIL.java,1600899635152,12334,0,(I)4(R)2(I)2(R)2(I)9(R)1(I)5,0.8,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.4166666666666667,1.6666666666666667,0.0,[]
120,,Wed Sep 23 18:20:47 EDT 2020,SDUTIL.java,1600899647654,61446,0,(I)4(R)1(I)19(R)1,0.92,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.03278688524590164,0.3770491803278688,0.0,[]
121,,Wed Sep 23 18:21:49 EDT 2020,SDUTIL.java,1600899709124,8377,8377,(R)3(I)15(R)1(I)5(R)1,0.8,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.625,2.5,0.0,[]
122,,Wed Sep 23 18:21:57 EDT 2020,SDUTIL.java,1600899717637,24,24,(R)1(I)16(R)1(I)5(R)2,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
123,,Wed Sep 23 18:21:57 EDT 2020,SDUTIL.java,1600899717780,9784,9784,(R)2(I)21(R)2,0.84,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.4444444444444444,2.3333333333333335,0.0,[]
124,,Wed Sep 23 18:22:08 EDT 2020,SDUTIL.java,1600899728626,26097,0,(I)10(R)2(I)10,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.07692307692307693,0.7692307692307693,0.0,[]
125,,Wed Sep 23 18:22:36 EDT 2020,SDUTIL.java,1600899756706,6445,6445,(I)4(R)8(I)3(R)5,0.35,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,2.1666666666666665,1.1666666666666667,0.0,[]
126,,Wed Sep 23 18:22:43 EDT 2020,SDUTIL.java,1600899763328,3931,3931,(R)6(I)3(R)3(I)11,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,3.0,4.666666666666667,0.0,[]
127,,Wed Sep 23 18:22:47 EDT 2020,SDUTIL.java,1600899767411,32603,0,(I)9(R)5(I)11,0.8,0.0,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.15625,0.625,0.0,[]
128,,Wed Sep 23 18:23:20 EDT 2020,SDUTIL.java,1600899800434,5770,5770,(I)3(R)7(I)9(R)6,0.48,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.6,2.4,0.0,[]
129,,Wed Sep 23 18:23:26 EDT 2020,SDUTIL.java,1600899806484,21639,0,(R)1(I)8(R)1(I)1(R)1(I)12,0.875,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,[]
130,,Wed Sep 23 18:23:49 EDT 2020,SDUTIL.java,1600899829347,26343,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.0,[]
131,,Wed Sep 23 18:24:16 EDT 2020,SDUTIL.java,1600899856177,81986,0,(R)1(I)1(R)12,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.1728395061728395,0.0,0.0,0.0,0.0,0.16049382716049382,0.012345679012345678,0.0,[]
132,,Wed Sep 23 18:25:38 EDT 2020,ClassRegistry.java,1600899938331,167,167,(R)2(F)1(I)2(R)15,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
133,,Wed Sep 23 18:25:46 EDT 2020,AppModelInferred.java,1600899946151,56710,0,(F)1(I)4(F)2(I)5(F)2(I)3(F)1,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.32142857142857145,0.0,0.0,0.10714285714285714,0.0,0.0,0.21428571428571427,0.0,[]
134,,Wed Sep 23 18:26:42 EDT 2020,AppModelInferred.java,1600900002947,7660,7660,(F)1(I)1(R)1(I)2(R)10(I)8,0.4782608695652174,0.0,0.0,4.3478260869565215,0.0,0.0,3.2857142857142856,0.0,0.0,0.14285714285714285,0.0,1.5714285714285714,1.5714285714285714,0.0,[]
135,,Wed Sep 23 18:26:50 EDT 2020,ClassRegistry.java,1600900010736,14665,0,(I)10(R)5(I)4,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,0.0,[]
136,,Wed Sep 23 18:27:05 EDT 2020,ClassRegistry.java,1600900025744,396,396,(R)6(I)10(R)3(I)4(R)2,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
137,,Wed Sep 23 18:27:06 EDT 2020,AppMainBasic.java,1600900026307,7662,7662,(R)2(I)9(R)1(I)2(R)1(I)9(R)1,0.8,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.7142857142857143,2.857142857142857,0.0,[]
138,,Wed Sep 23 18:27:14 EDT 2020,AppMainInferred.java,1600900034089,35652,0,(I)1(R)1(I)9(R)1(I)1(R)1(I)7(F)1,0.8181818181818182,0.0,0.0,4.545454545454546,0.0,0.0,0.6285714285714286,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.5142857142857142,0.0,[]
139,,Wed Sep 23 18:27:49 EDT 2020,AppMainInferred.java,1600900069754,11963,0,(F)1(I)3(F)2(I)1(R)5(I)8,0.6,0.0,0.0,15.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.2727272727272727,0.0,0.45454545454545453,1.0909090909090908,0.0,[]
140,,Wed Sep 23 18:27:30 EDT 2020,ClassRegistry.java,1600900050762,38396,0,(I)1(R)1(I)1(R)5(I)9,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.15789473684210525,0.2894736842105263,0.0,[]
141,,Wed Sep 23 18:28:13 EDT 2020,ClassRegistry.java,1600900093719,8387,8387,(I)1(R)4(I)20,0.84,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.5,2.625,0.0,[]
142,,Wed Sep 23 18:28:22 EDT 2020,ClassRegistry.java,1600900102362,6054,6054,(I)13(R)12,0.52,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,2.0,2.1666666666666665,0.0,[]
143,,Wed Sep 23 18:28:28 EDT 2020,ClassRegistry.java,1600900108520,4315,4315,(R)7(I)3(R)5(I)10,0.52,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.0,3.25,0.0,[]
144,,Wed Sep 23 18:28:33 EDT 2020,ClassRegistry.java,1600900113010,2071,2071,(I)4(R)1(I)2(R)2(I)12(R)1(I)1,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,2.0,9.5,0.0,[]
145,,Wed Sep 23 18:28:35 EDT 2020,ClassRegistry.java,1600900115129,37546,0,(I)1(R)2(I)12(R)2(I)8,0.84,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.10810810810810811,0.5675675675675675,0.0,[]
146,,Wed Sep 23 18:29:13 EDT 2020,AppMainInferred.java,1600900153872,10744,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,[]
147,,Wed Sep 23 18:29:26 EDT 2020,AppMainInferred.java,1600900166508,129756,0,(I)3(D)2(F)1(D)9,0.2,73.33333333333333,0.0,6.666666666666667,0.0,0.0,0.11627906976744186,0.0,0.08527131782945736,0.007751937984496124,0.0,0.0,0.023255813953488372,1.0,[1600900268089 135 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1eyLXEkY5tqgnLRa5K4MWVybqZ6kCiM7x/edit#]
148,,Wed Sep 23 18:31:39 EDT 2020,WekaUtil.java,1600900299174,263572,0,(D)2(F)1(I)11(F)2,0.6875,12.5,0.0,18.75,0.0,0.0,0.060836501901140684,0.0,0.0076045627376425855,0.011406844106463879,0.0,0.0,0.04182509505703422,7.0,[1600900442108 37 COMP 524 (13 unread) https://piazza.com/class/kdoiylw2pgb38l, 1600900442574 36 COMP 524 (42 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=11, 1600900452117 1 COMP 524 (41 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=230, 1600900457531 1 COMP 524 (40 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=228, 1600900478532 1 COMP 524 (39 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=229, 1600900484962 1 COMP 524 (38 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=222]
149,,Wed Sep 23 18:36:02 EDT 2020,WekaUtil.java,1600900562748,182011,0,(I)11(F)1,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.06593406593406594,0.0,0.0,0.005494505494505495,0.0,0.0,0.06043956043956044,1.0,[1600900727300 136 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1eyLXEkY5tqgnLRa5K4MWVybqZ6kCiM7x/edit#]
150,,Wed Sep 23 18:39:04 EDT 2020,WekaUtil1.java,1600900744326,24271,0,(F)1(I)9(F)2(I)2(F)2,0.6875,0.0,0.0,31.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.20833333333333334,0.0,0.0,0.4583333333333333,0.0,[]
151,,Wed Sep 23 18:39:28 EDT 2020,SDUTILMain.java,1600900768955,18657,0,(I)1(R)1(I)4(F)2(I)1(F)2(I R)1,0.5833333333333334,0.0,0.0,33.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.3888888888888889,0.0,[]
152,,Wed Sep 23 18:39:47 EDT 2020,ClassRegistry.java,1600900787613,759426,0,(I)3(F)1(D)2(F)9(I R)1,0.25,12.5,0.0,62.5,0.0,0.0,0.021080368906455864,0.0,0.002635046113306983,0.013175230566534914,0.0,0.0013175230566534915,0.005270092226613966,0.0,[]
153,,Wed Sep 23 18:52:27 EDT 2020,ClassRegistry.java,1600901547097,8276,8276,(I)2(R)16(I)3,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,2.0,0.625,0.0,[]
154,,Wed Sep 23 18:52:35 EDT 2020,ClassRegistry.java,1600901555376,2760,2760,(I)5(R)8(I)12,0.68,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
155,,Wed Sep 23 18:52:38 EDT 2020,ClassRegistry.java,1600901558205,3345,3345,(I)2(R)2(I)12(R)9,0.56,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.6666666666666665,4.666666666666667,0.0,[]
156,,Wed Sep 23 18:52:41 EDT 2020,ClassRegistry.java,1600901561551,32584,0,(R)1(I)22,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.71875,0.0,0.0,0.0,0.0,0.03125,0.6875,0.0,[]
157,,Wed Sep 23 18:53:14 EDT 2020,ClassRegistry.java,1600901594137,28107,0,(I)14(R)2(I)2,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,[]
158,,Wed Sep 23 18:53:42 EDT 2020,ClassRegistry.java,1600901622349,2716,2716,(I)3(R)6(I)5(R)4(I)6,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,[]
159,,Wed Sep 23 18:53:45 EDT 2020,ClassRegistry.java,1600901625248,19210,0,(I)9(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.21052631578947367,0.6842105263157895,0.0,[]
160,,Wed Sep 23 18:54:04 EDT 2020,ClassRegistry.java,1600901644855,20934,0,(R)1(I)1(R)1(I)1(R)3(I)1(R)2(I)1,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.35,0.2,0.0,[]
161,,Wed Sep 23 18:54:21 EDT 2020,SDUTIL.java,1600901661461,40708,0,(I)3(R)1(I)1(R)4(I)1(R)1(I)3(F)2(I)1(F)2,0.47368421052631576,0.0,0.0,21.052631578947366,0.0,0.0,0.475,0.0,0.0,0.1,0.0,0.15,0.225,0.0,[]
162,,Wed Sep 23 18:55:04 EDT 2020,SafeSocialization.txt,1600901704970,105447,0,(I)1(F)3(I)2(F)2,0.375,0.0,0.0,62.5,0.0,0.0,0.0761904761904762,0.0,0.0,0.047619047619047616,0.0,0.0,0.02857142857142857,1.0,[1600901718343 137 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1eyLXEkY5tqgnLRa5K4MWVybqZ6kCiM7x/edit#]
163,,Wed Sep 23 18:56:56 EDT 2020,AWekaSDModel.java,1600901816803,4077984,0,(F)5(I)1(D)2(F)8,0.0625,12.5,0.0,81.25,0.0,0.0,0.003924454255580083,0.0,4.905567819475104E-4,0.003188619082658818,0.0,0.0,2.452783909737552E-4,50.0,[1600902044617 157 Lectures - Google Drive https://drive.google.com/drive/u/1/folders/1ZHyGzTAansFVQ42ecjRmbeR831_Dm-3o, 1600901868239 2 COMP 524 (38 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=174, 1600901907347 2 COMP 524 (37 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=230, 1600901935525 2 COMP 524 (35 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=222, 1600901897728 1 COMP 524 (37 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=186, 1600901913090 1 COMP 524 (36 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=227, 1600901916332 1 COMP 524 (35 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=225, 1600903436772 1 Authorize application https://prod.liveshare.vsengsaas.visualstudio.com/auth/identity/github/?redirect=vscode://ms-vsliveshare.vsliveshare/signin%253FwindowId=1&state=KC8B31cjuGrMgCqFJoO1w&extensionId=KC8B31cjuGrMgCqFJoO1w&nonce=KC8B31cjuGrMgCqFJoO1w, 1600903439655 1 Visual Studio Live Share: Sign In Success https://github.com/login/oauth/authorize, 1600903440496 1 Visual Studio Live Share: Sign In Success https://insiders.liveshare.vsengsaas.visualstudio.com/auth/redirect/github/?code=c3524fd4c4c89f47e2b1, 1600904564695 1 Bootstrap 3 Tutorial https://www.w3schools.com/bootstrap/]
164,,Wed Sep 23 20:04:55 EDT 2020,AWekaSDModel.java,1600905895435,39431,0,(I)8(R)1(I)2(R)2(I)4(R)2(I)1(R)1,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.15384615384615385,0.38461538461538464,0.0,[]
165,,Wed Sep 23 20:05:37 EDT 2020,AppModelAbstract.java,1600905937784,9272,9272,(I)1(R)4(I)2(R)1(I)6,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,[]
166,,Wed Sep 23 20:05:50 EDT 2020,AppModelBasic.java,1600905950400,444705,0,(I)3(F)3(D)5(F)1(I)4,0.4375,31.25,0.0,25.0,0.0,0.0,0.036036036036036036,0.0,0.01126126126126126,0.009009009009009009,0.0,0.0,0.015765765765765764,4.0,[1600906084979 25 Compgen Tool Suite http://csbio.unc.edu/mcmillan/index.py?run=Courses.Comp521F20, 1600906089162 9 Compgen Tool Suite http://csbio.unc.edu/mcmillan/?run=login, 1600906103562 36 Compgen Tool Suite http://csbio.unc.edu/mcmillan/index.py?run=login, 1600906108300 22 Compgen Tool Suite http://csbio.unc.edu/mcmillan/?run=manage]
167,,Wed Sep 23 20:13:19 EDT 2020,AppModelBasic.java,1600906399731,31809,0,(I)6(R)4(I)8(R)2,0.7,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.1935483870967742,0.45161290322580644,0.0,[]
168,,Wed Sep 23 20:13:51 EDT 2020,SDModel.java,1600906431541,554709,0,(I)2(R)1(I)8,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.019855595667870037,0.0,0.0,0.0,0.0,0.0018050541516245488,0.018050541516245487,0.0,[]
169,,Wed Sep 23 20:23:08 EDT 2020,AppModelBasic.java,1600906988044,12726,0,(I)3(R)2(I)2(R)2(I)2(R)2(I)1(F)2(I)1,0.5294117647058824,0.0,0.0,11.76470588235294,0.0,0.0,1.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.5,0.75,0.0,[]
170,,Wed Sep 23 20:23:48 EDT 2020,AWekaSDModel.java,1600907028151,137671,0,(I)13(R)1(I)1,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.10948905109489052,0.0,0.0,0.0,0.0,0.0072992700729927005,0.10218978102189781,0.0,[]
171,,Wed Sep 23 20:26:06 EDT 2020,AppModelDerived.java,1600907166446,55475,0,(R)1(I)3(F)1(I)4(F)1(I R)1(I)4,0.8,0.0,0.0,13.333333333333334,0.0,0.0,0.2727272727272727,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.21818181818181817,0.0,[]
172,,Wed Sep 23 20:27:02 EDT 2020,MVCApp.java,1600907222066,40668,0,(I)3(F)2(I)1(R)1(I)4(R)2(I)1(R)1(I)2(R)2,0.5789473684210527,0.0,0.0,10.526315789473683,0.0,0.0,0.475,0.0,0.0,0.05,0.0,0.15,0.275,0.0,[]
173,,Wed Sep 23 20:27:42 EDT 2020,MVCApp.java,1600907262735,26039,0,(I)1(R)1(I)5(F)4(I)2(R)5(I)2,0.5,0.0,0.0,20.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.15384615384615385,0.0,0.23076923076923078,0.38461538461538464,0.0,[]
174,,Wed Sep 23 20:28:08 EDT 2020,MVCApp.java,1600907288775,104567,0,(I)12(R)1(I)1(R)1(I)2,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.16346153846153846,0.0,0.0,0.0,0.0,0.019230769230769232,0.14423076923076922,0.0,[]
175,,Wed Sep 23 20:29:51 EDT 2020,AppModelInterpolation.java,1600907391825,147826,0,(I)5(F)2(I)9(F)2(I)1(F)1,0.75,0.0,0.0,25.0,0.0,0.0,0.1360544217687075,0.0,0.0,0.034013605442176874,0.0,0.0,0.10204081632653061,0.0,[]
176,,Wed Sep 23 20:32:19 EDT 2020,AppModelInferred.java,1600907539761,190048,0,(F)1(I)1(F)1(I)4(F)1(I)14,0.8636363636363636,0.0,0.0,13.636363636363635,0.0,0.0,0.11578947368421053,0.0,0.0,0.015789473684210527,0.0,0.0,0.1,1.0,[1600907576539 1 COMP 524 (27 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=218]
177,,Wed Sep 23 20:35:29 EDT 2020,AppModelInterpolation.java,1600907729977,76704,0,(I)4(R)2(I)2(R)2(I)5(R)1(I)2(R)1,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.07894736842105263,0.17105263157894737,0.0,[]
178,,Wed Sep 23 20:36:48 EDT 2020,SDModel.java,1600907808542,104947,0,(I)2(R)2(I)1(F)1(R)2(F)1(I)14,0.7391304347826086,0.0,0.0,8.695652173913043,0.0,0.0,0.22115384615384615,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.16346153846153846,1.0,[1600907860396 1 4-Tour-C-Java.pptx - Google Slides https://docs.google.com/presentation/d/1emT4IDbdCAi1Ew1nP6T0ab7Qq3pIQ9nM/edit#slide=id.p55]
179,,Wed Sep 23 20:38:33 EDT 2020,SDModel.java,1600907913498,2328,2328,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
180,,Wed Sep 23 20:38:35 EDT 2020,SDModel.java,1600907915938,4743,4743,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
181,,Wed Sep 23 20:38:40 EDT 2020,SDModel.java,1600907920690,214823,0,(I)2(F)2(I)4(R)1(F)1(R)1(F)1(I)6,0.6666666666666666,0.0,0.0,22.22222222222222,0.0,0.0,0.08411214953271028,0.0,0.0,0.018691588785046728,0.0,0.009345794392523364,0.056074766355140186,6.0,[1600908074954 5 COMP 524 (34 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=8, 1600907942367 171 Lectures - Google Drive https://drive.google.com/drive/u/1/folders/1ZHyGzTAansFVQ42ecjRmbeR831_Dm-3o, 1600908073919 2 COMP 524 (34 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=129, 1600908072893 2 COMP 524 (34 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=148, 1600908085956 3 COMP 524 (34 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=162, 1600908075524 2 COMP 524 (34 unread) https://piazza.com/class/kdoiylw2pgb38l?cid=218]
182,,Wed Sep 23 20:42:17 EDT 2020,AppModelAbstract.java,1600908137060,826226,0,(F)2(I)7(F)2(I)1(F)2,0.5714285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.01694915254237288,0.0,0.0,0.007263922518159807,0.0,0.0,0.009685230024213076,1.0,[1600908872990 173 Lectures - Google Drive https://drive.google.com/drive/u/1/folders/1ZHyGzTAansFVQ42ecjRmbeR831_Dm-3o]
183,,Wed Sep 23 20:56:03 EDT 2020,AppModelAbstract.java,1600908963289,15111,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.0,[]
184,,Wed Sep 23 20:56:18 EDT 2020,AppModelAbstract.java,1600908978846,30736,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,[]
185,,Wed Sep 23 20:56:49 EDT 2020,AppModelAbstract.java,1600909009830,3131,3131,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
186,,Wed Sep 23 20:56:53 EDT 2020,AppModelAbstract.java,1600909013073,7278,7278,(I)17(R)2(I)5(R)1,0.88,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.42857142857142855,3.142857142857143,0.0,[]
